F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
5,25,1464,1,4,474,2,104,0.5346534653465347,125,44,0.352,0.6,0,1,
3,25,1464,1,4,474,1,104,0.5693069306930693,125,44,0.352,0.6666666666666666,0,1,
3,25,1464,1,4,474,1,104,0.5891089108910891,125,44,0.352,0.6666666666666666,0,1,
4,25,1464,1,4,474,1,104,0.2722772277227723,125,44,0.352,0.625,0,1,
7,25,1464,1,4,474,1,104,0.801980198019802,125,44,0.352,0.5714285714285714,0,1,
3,25,1464,1,4,474,1,104,0.30198019801980197,125,44,0.352,0.6666666666666666,0,1,
3,25,1464,1,4,474,1,104,0.8465346534653465,125,44,0.352,0.6666666666666666,0,1,
4,25,1464,1,4,474,1,104,0.37623762376237624,125,44,0.352,0.625,0,1,
9,25,1464,1,4,474,1,104,0.9356435643564357,125,44,0.352,0.5555555555555556,0,1,
3,25,1464,1,4,474,1,104,0.40594059405940597,125,44,0.352,0.6666666666666666,0,1,
3,25,1464,1,4,474,1,104,0.9900990099009901,125,44,0.352,0.6666666666666666,0,1,
0,11,1464,4,4,474,1,104,0.33116883116883117,101,33,0.32673267326732675,1.0,0,1,
0,6,1464,1,2,474,1,104,0.42105263157894735,52,26,0.5,1.0,0,1,
0,1,1464,2,9,474,1,104,0.6363636363636364,30,19,0.6333333333333333,1.0,0,1,
0,1,1464,2,0,474,1,104,0.8363636363636363,30,19,0.6333333333333333,1.0,0,1,
0,8,1464,3,2,474,1,104,0.33884297520661155,77,26,0.33766233766233766,1.0,0,1,
47,44,1464,5,0,474,8,104,0.20506535947712418,901,240,0.2663706992230855,1.0,0,1,
46,44,1464,5,8,474,9,104,0.47794117647058826,901,240,0.2663706992230855,0.2391304347826087,39,1,
4,44,1464,5,4,474,1,104,0.5906862745098039,901,240,0.2663706992230855,0.75,0,1,
15,44,1464,5,4,474,1,104,0.23937908496732027,901,240,0.2663706992230855,0.8666666666666667,0,1,
15,44,1464,5,8,474,3,104,0.4215686274509804,901,240,0.2663706992230855,0.4666666666666667,0,1,
46,44,1464,5,12,474,9,104,0.4861111111111111,901,240,0.2663706992230855,0.41304347826086957,39,1,
16,44,1464,5,4,474,5,104,0.40032679738562094,901,240,0.2663706992230855,0.1875,0,1,
16,44,1464,5,4,474,5,104,0.4019607843137255,901,240,0.2663706992230855,0.3125,0,1,
16,44,1464,5,6,474,5,104,0.4035947712418301,901,240,0.2663706992230855,0.4375,0,1,
26,44,1464,5,8,474,7,104,0.36437908496732024,901,240,0.2663706992230855,0.8461538461538461,0,1,
26,44,1464,5,10,474,8,104,0.761437908496732,901,240,0.2663706992230855,0.5384615384615384,0,1,
47,44,1464,5,0,474,8,104,0.20506535947712418,901,240,0.2663706992230855,1.0,0,1,
15,44,1464,5,4,474,1,104,0.24019607843137256,901,240,0.2663706992230855,0.9333333333333333,0,1,
8,44,1464,5,6,474,4,104,0.5686274509803921,901,240,0.2663706992230855,0.375,0,1,
0,44,1464,5,7,474,1,104,0.8423202614379085,901,240,0.2663706992230855,1.0,0,1,
0,44,1464,5,0,474,1,104,0.9656862745098039,901,240,0.2663706992230855,1.0,0,1,
0,44,1464,5,0,474,1,104,0.9812091503267973,901,240,0.2663706992230855,1.0,0,1,
0,44,1464,5,0,474,1,104,0.8852124183006536,901,240,0.2663706992230855,1.0,0,0,
0,44,1464,5,0,474,1,104,0.9861111111111112,901,240,0.2663706992230855,1.0,0,1,
0,44,1464,5,0,474,1,104,0.8995098039215687,901,240,0.2663706992230855,1.0,0,0,
0,44,1464,5,4,474,1,104,0.8700980392156863,901,240,0.2663706992230855,1.0,0,1,
0,44,1464,5,3,474,1,104,0.9950980392156863,901,240,0.2663706992230855,1.0,0,1,
46,44,1464,5,10,474,9,104,0.48366013071895425,901,240,0.2663706992230855,0.34782608695652173,39,1,
70,28,1464,16,6,474,23,104,0.1910828025477707,1471,155,0.1053704962610469,0.42142857142857143,0,0,
33,28,1464,16,0,474,7,104,0.4166666666666667,1471,155,0.1053704962610469,1.0,0,0,
11,28,1464,16,4,474,3,104,0.41985138004246286,1471,155,0.1053704962610469,0.8181818181818182,0,1,
0,28,1464,16,8,474,1,104,0.09023354564755838,1471,155,0.1053704962610469,1.0,0,1,
0,28,1464,16,2,474,1,104,0.08121019108280254,1471,155,0.1053704962610469,1.0,0,1,
16,28,1464,16,6,474,5,104,0.21390658174097665,1471,155,0.1053704962610469,0.375,0,1,
30,28,1464,16,0,474,5,104,0.10138004246284502,1471,155,0.1053704962610469,1.0,0,1,
0,28,1464,16,0,474,1,104,0.7712314225053079,1471,155,0.1053704962610469,1.0,0,1,
0,28,1464,16,0,474,1,104,0.8906581740976646,1471,155,0.1053704962610469,1.0,0,1,
74,11,1464,4,4,474,16,104,0.3394255874673629,266,56,0.21052631578947367,0.12162162162162163,0,1,
74,11,1464,4,8,474,16,104,0.39947780678851175,266,56,0.21052631578947367,0.28378378378378377,0,1,
0,11,1464,4,2,474,1,104,0.2454308093994778,266,56,0.21052631578947367,1.0,0,1,
26,30,1464,4,8,474,6,104,0.5300859598853869,603,313,0.5190713101160862,0.7692307692307693,0,1,
29,30,1464,4,8,474,6,104,0.958930276981853,603,313,0.5190713101160862,0.7241379310344828,0,1,
26,30,1464,4,8,474,6,104,0.5291308500477555,603,313,0.5190713101160862,0.7307692307692307,0,1,
27,30,1464,4,8,474,6,104,0.933142311365807,603,313,0.5190713101160862,0.8518518518518519,0,1,
0,30,1464,4,0,474,1,104,0.7984718242597899,603,313,0.5190713101160862,1.0,0,1,
10,25,1464,3,0,474,1,104,0.1870824053452116,256,152,0.59375,1.0,0,1,
70,2,1464,2,10,474,11,104,0.5384615384615384,73,34,0.4657534246575342,0.18571428571428572,7,0,
35,2,1464,2,0,474,6,104,0.6410256410256411,73,34,0.4657534246575342,1.0,7,1,
0,8,49,2,2,18,1,9,0.1510791366906475,140,109,0.7785714285714286,1.0,0,1,
28,3,57,1,4,3,3,2,0.967741935483871,74,33,0.44594594594594594,0.9285714285714286,14,1,
0,3,57,1,2,3,1,2,0.4274193548387097,74,33,0.44594594594594594,1.0,0,1,
28,3,57,1,0,3,3,2,0.9112903225806451,74,33,0.44594594594594594,1.0,14,1,
89,3,287,1,4,77,21,16,0.4752475247524752,160,18,0.1125,0.056179775280898875,49,1,
37,4,287,1,11,77,10,16,0.4135593220338983,213,62,0.29107981220657275,0.581668625146886,0,1,
110,4,287,1,10,77,24,16,0.8101694915254237,213,62,0.29107981220657275,0.6482954545454546,18,3,
15,3,287,1,4,77,4,16,0.6136363636363636,96,24,0.25,0.2,10,1,
12,3,287,1,4,77,4,16,0.6190476190476191,104,30,0.28846153846153844,0.25,9,1,
0,8,287,1,2,77,1,16,0.3349282296650718,132,59,0.44696969696969696,1.0,0,1,
0,8,287,1,2,77,1,16,0.3397129186602871,132,59,0.44696969696969696,1.0,0,1,
16,12,287,1,8,77,6,16,0.9610778443113772,237,75,0.31645569620253167,0.45535714285714285,3,1,
0,3,287,2,7,77,1,16,0.8731343283582089,96,24,0.25,1.0,0,1,
35,14,287,2,10,77,9,16,0.5938242280285035,284,99,0.3485915492957746,0.5428571428571428,0,1,
62,14,287,2,5,77,15,16,0.8551068883610451,284,99,0.3485915492957746,0.3790322580645161,0,0,
110,14,287,2,6,77,31,16,0.35510688836104515,284,99,0.3485915492957746,0.19090909090909092,0,0,
70,14,287,2,8,77,17,16,0.5795724465558195,284,99,0.3485915492957746,0.20714285714285716,0,0,
44,14,287,2,5,77,11,16,0.6817102137767221,284,99,0.3485915492957746,0.3068181818181818,0,0,
55,14,287,2,6,77,16,16,0.42042755344418054,284,99,0.3485915492957746,0.8727272727272727,0,1,
0,14,287,2,5,77,1,16,0.9501187648456056,284,99,0.3485915492957746,1.0,0,1,
3,29,318,1,6,30,1,3,0.21912350597609562,372,74,0.1989247311827957,0.6666666666666666,0,1,
8,29,318,1,6,30,1,3,0.17330677290836655,372,74,0.1989247311827957,0.25,0,1,
17,10,12209,1,25,357,4,24,0.6473988439306358,439,54,0.12300683371298406,0.5980392156862745,0,1,
20,10,12209,1,25,357,5,24,0.8015414258188824,439,54,0.12300683371298406,0.6142857142857143,0,1,
17,10,12209,1,25,357,4,24,0.74373795761079,439,54,0.12300683371298406,0.5980392156862745,0,1,
17,10,12209,1,25,357,4,24,0.6955684007707129,439,54,0.12300683371298406,0.5980392156862745,0,1,
310,10,12209,1,0,357,56,24,0.9117533718689788,439,54,0.12300683371298406,1.0,0,0,
5,10,12209,1,19,357,1,24,0.4393063583815029,439,54,0.12300683371298406,0.7,3,1,
50,11,12209,1,0,357,11,24,0.9830148619957537,823,93,0.11300121506682867,1.0,0,1,
35,11,12209,1,28,357,10,24,0.7473460721868365,823,93,0.11300121506682867,0.5788177339901477,0,1,
23,11,12209,1,27,357,6,24,0.8959660297239915,823,93,0.11300121506682867,0.5720823798627002,0,1,
53,11,12209,1,28,357,16,24,0.8057324840764332,823,93,0.11300121506682867,0.5761243621692179,0,1,
100,11,12209,1,0,357,21,24,0.9538216560509554,823,93,0.11300121506682867,1.0,0,0,
6,11,12209,1,19,357,1,24,0.4861995753715499,823,93,0.11300121506682867,0.6666666666666666,4,1,
64,12,12209,1,0,357,14,24,0.9757462686567164,937,106,0.11312700106723586,1.0,0,1,
20,12,12209,1,27,357,5,24,0.7583955223880597,937,106,0.11312700106723586,0.5666666666666667,0,1,
26,12,12209,1,28,357,7,24,0.8889925373134329,937,106,0.11312700106723586,0.5625,0,1,
44,12,12209,1,28,357,13,24,0.7863805970149254,937,106,0.11312700106723586,0.5492111194590533,0,1,
26,12,12209,1,28,357,7,24,0.851679104477612,937,106,0.11312700106723586,0.5723981900452488,0,1,
320,12,12209,1,0,357,66,24,0.9548507462686567,937,106,0.11312700106723586,1.0,0,0,
5,12,12209,1,19,357,1,24,0.5569029850746269,937,106,0.11312700106723586,0.7,3,1,
51,9,12209,1,0,357,11,24,0.9660633484162896,338,80,0.23668639053254437,1.0,0,1,
35,9,12209,1,27,357,7,24,0.4117647058823529,338,80,0.23668639053254437,0.6440476190476191,0,1,
56,9,12209,1,29,357,11,24,0.6809954751131222,338,80,0.23668639053254437,0.6600274725274725,0,1,
56,9,12209,1,0,357,11,24,0.7058823529411765,338,80,0.23668639053254437,1.0,0,1,
255,9,12209,1,0,357,51,24,0.9058823529411765,338,80,0.23668639053254437,1.0,0,0,
6,9,12209,1,19,357,1,24,0.17647058823529413,338,80,0.23668639053254437,0.6666666666666666,4,1,
42,13,12209,1,0,357,9,24,0.969661610268378,656,168,0.25609756097560976,1.0,0,1,
414,13,12209,1,34,357,97,24,0.6726954492415402,656,168,0.25609756097560976,0.2754097211917363,0,0,
414,13,12209,1,0,357,97,24,0.6855309218203034,656,168,0.25609756097560976,1.0,0,0,
168,13,12209,1,0,357,33,24,0.9556592765460911,656,168,0.25609756097560976,1.0,0,0,
6,13,12209,1,19,357,1,24,0.09334889148191365,656,168,0.25609756097560976,0.6666666666666666,4,1,
142,19,12209,1,28,357,43,24,0.5832083958020989,1030,260,0.2524271844660194,0.291471048513302,0,0,
156,19,12209,1,32,357,35,24,0.3452023988005997,1030,260,0.2524271844660194,0.2890946502057613,0,0,
82,19,12209,1,36,357,18,24,0.44677661169415295,1030,260,0.2524271844660194,0.5720474967907574,0,1,
71,19,12209,1,27,357,22,24,0.5374812593703149,1030,260,0.2524271844660194,0.5573770491803279,0,1,
38,19,12209,1,27,357,11,24,0.6229385307346327,1030,260,0.2524271844660194,0.5991228070175438,0,1,
39,19,12209,1,31,357,10,24,0.6686656671664168,1030,260,0.2524271844660194,0.5604395604395604,0,1,
54,19,12209,1,32,357,13,24,0.7061469265367316,1030,260,0.2524271844660194,0.57808181315644,0,1,
50,19,12209,1,27,357,15,24,0.7781109445277361,1030,260,0.2524271844660194,0.6198540145985402,0,1,
1430,19,12209,1,0,357,291,24,0.9449775112443778,1030,260,0.2524271844660194,1.0,0,0,
6,19,12209,1,19,357,1,24,0.12968515742128936,1030,260,0.2524271844660194,0.6666666666666666,4,1,
208,15,12209,1,31,357,55,24,0.4952561669829222,825,189,0.2290909090909091,0.21597633136094674,0,0,
92,15,12209,1,0,357,20,24,0.9848197343453511,825,189,0.2290909090909091,1.0,0,1,
41,15,12209,1,32,357,7,24,0.5787476280834914,825,189,0.2290909090909091,0.5769230769230769,0,1,
71,15,12209,1,29,357,16,24,0.31499051233396586,825,189,0.2290909090909091,0.6064424826470787,0,1,
66,15,12209,1,32,357,10,24,0.6954459203036053,825,189,0.2290909090909091,0.6012987012987012,0,1,
736,15,12209,1,0,357,153,24,0.9364326375711575,825,189,0.2290909090909091,1.0,0,0,
7,15,12209,1,19,357,1,24,0.1432637571157495,825,189,0.2290909090909091,0.6428571428571429,0,1,
9,15,12209,1,21,357,3,24,0.3984819734345351,825,189,0.2290909090909091,0.5811965811965812,0,1,
124,16,12209,1,0,357,26,24,0.9829059829059829,1178,305,0.25891341256366723,1.0,0,1,
34,16,12209,1,28,357,6,24,0.6995397764628534,1178,305,0.25891341256366723,0.6266968325791855,0,1,
83,16,12209,1,30,357,17,24,0.7981591058514136,1178,305,0.25891341256366723,0.6320601555156797,0,1,
52,16,12209,1,29,357,10,24,0.7304404996712689,1178,305,0.25891341256366723,0.6021814006888634,0,1,
744,16,12209,1,0,357,151,24,0.9514573745342977,1178,305,0.25891341256366723,1.0,0,0,
6,16,12209,1,19,357,1,24,0.13083497698882315,1178,305,0.25891341256366723,0.6666666666666666,4,1,
90,10,12209,1,36,357,23,24,0.49932975871313673,576,140,0.24305555555555555,0.2847222222222222,0,0,
42,10,12209,1,0,357,9,24,0.9651474530831099,576,140,0.24305555555555555,1.0,0,1,
192,10,12209,1,20,357,42,24,0.6890080428954424,576,140,0.24305555555555555,0.375,0,1,
576,10,12209,1,33,357,124,24,0.7131367292225201,576,140,0.24305555555555555,0.17020129811183735,0,0,
168,10,12209,1,0,357,33,24,0.9490616621983914,576,140,0.24305555555555555,1.0,0,0,
6,10,12209,1,19,357,1,24,0.10857908847184987,576,140,0.24305555555555555,0.6666666666666666,4,1,
90,10,12209,1,36,357,23,24,0.4724576271186441,547,132,0.2413162705667276,0.2847222222222222,0,0,
42,10,12209,1,0,357,9,24,0.963276836158192,547,132,0.2413162705667276,1.0,0,1,
192,10,12209,1,20,357,42,24,0.672316384180791,547,132,0.2413162705667276,0.375,0,1,
576,10,12209,1,33,357,124,24,0.6977401129943502,547,132,0.2413162705667276,0.17020129811183735,0,0,
168,10,12209,1,0,357,33,24,0.9463276836158192,547,132,0.2413162705667276,1.0,0,0,
6,10,12209,1,19,357,1,24,0.1016949152542373,547,132,0.2413162705667276,0.6666666666666666,4,1,
62,18,12209,1,31,357,17,24,0.5101867572156197,876,260,0.2968036529680365,0.22580645161290322,0,0,
62,18,12209,1,31,357,17,24,0.37521222410865873,876,260,0.2968036529680365,0.22580645161290322,0,0,
132,18,12209,1,28,357,37,24,0.6154499151103565,876,260,0.2968036529680365,0.2178030303030303,0,0,
88,18,12209,1,28,357,25,24,0.6133276740237691,876,260,0.2968036529680365,0.32438016528925623,0,0,
624,18,12209,1,28,357,193,24,0.822014714204867,876,260,0.2968036529680365,0.0940018315018315,0,0,
624,18,12209,1,28,357,193,24,0.8262591963780419,876,260,0.2968036529680365,0.09482600732600732,0,0,
385,18,12209,1,28,357,116,24,0.6960950764006791,876,260,0.2968036529680365,0.11688311688311688,0,0,
308,18,12209,1,28,357,93,24,0.6907894736842105,876,260,0.2968036529680365,0.14805194805194805,0,0,
96,18,12209,1,0,357,21,24,0.9864176570458404,876,260,0.2968036529680365,1.0,0,1,
29,18,12209,1,26,357,8,24,0.4634974533106961,876,260,0.2968036529680365,0.648786717752235,0,1,
26,18,12209,1,26,357,7,24,0.4295415959252971,876,260,0.2968036529680365,0.6619433198380567,0,1,
44,18,12209,1,27,357,13,24,0.5933786078098472,876,260,0.2968036529680365,0.633201581027668,0,1,
104,18,12209,1,27,357,33,24,0.7589134125636672,876,260,0.2968036529680365,0.5615320884583519,0,1,
38,18,12209,1,27,357,11,24,0.5424448217317487,876,260,0.2968036529680365,0.6660168940870695,0,1,
77,18,12209,1,27,357,24,24,0.6528013582342954,876,260,0.2968036529680365,0.5824265824265824,0,1,
23,18,12209,1,26,357,6,24,0.3030560271646859,876,260,0.2968036529680365,0.6324110671936759,0,1,
960,18,12209,1,0,357,201,24,0.9428692699490663,876,260,0.2968036529680365,1.0,0,0,
4,18,12209,1,18,357,1,24,0.20543293718166383,876,260,0.2968036529680365,0.75,2,1,
51,12,12209,1,0,357,11,24,0.9728813559322034,448,114,0.2544642857142857,1.0,0,1,
35,12,12209,1,27,357,10,24,0.7305084745762712,448,114,0.2544642857142857,0.612987012987013,0,1,
77,12,12209,1,27,357,24,24,0.4101694915254237,448,114,0.2544642857142857,0.562374617252666,0,1,
26,12,12209,1,28,357,7,24,0.6627118644067796,448,114,0.2544642857142857,0.5723981900452488,0,1,
26,12,12209,1,28,357,7,24,0.823728813559322,448,114,0.2544642857142857,0.5723981900452488,0,1,
255,12,12209,1,0,357,51,24,0.9267796610169491,448,114,0.2544642857142857,1.0,0,0,
6,12,12209,1,19,357,1,24,0.19491525423728814,448,114,0.2544642857142857,0.6666666666666666,4,1,
73,14,12209,1,0,357,16,24,0.9783333333333334,963,201,0.2087227414330218,1.0,0,1,
26,14,12209,1,26,357,7,24,0.5866666666666667,963,201,0.2087227414330218,0.6378205128205128,0,1,
170,14,12209,1,31,357,41,24,0.615,963,201,0.2087227414330218,0.5296980541265935,0,1,
30,14,12209,1,26,357,5,24,0.84,963,201,0.2087227414330218,0.6766666666666666,0,1,
438,14,12209,1,0,357,91,24,0.9540277777777777,963,201,0.2087227414330218,1.0,0,0,
6,14,12209,1,19,357,1,24,0.20916666666666667,963,201,0.2087227414330218,0.6666666666666666,4,1,
188,20,12209,1,30,357,57,24,0.457519309404816,1658,500,0.30156815440289503,0.25754975978037065,0,0,
242,20,12209,1,37,357,71,24,0.5454338936846888,1658,500,0.30156815440289503,0.2572670276432032,0,0,
160,20,12209,1,28,357,49,24,0.6462971376646979,1658,500,0.30156815440289503,0.28541666666666665,0,0,
960,20,12209,1,0,357,189,24,0.9421853702862335,1658,500,0.30156815440289503,1.0,0,0,
188,20,12209,1,33,357,49,24,0.18491594729668331,1658,500,0.30156815440289503,0.5253929377157885,0,1,
56,20,12209,1,33,357,13,24,0.6824170831440255,1658,500,0.30156815440289503,0.5604296066252588,0,1,
191,20,12209,1,31,357,51,24,0.30940481599273056,1658,500,0.30156815440289503,0.5455226808447313,0,1,
94,20,12209,1,29,357,29,24,0.4434348023625625,1658,500,0.30156815440289503,0.5343225083986561,0,1,
80,20,12209,1,27,357,25,24,0.6174466151749205,1658,500,0.30156815440289503,0.5646643968871595,0,1,
23,20,12209,1,26,357,6,24,0.6010904134484325,1658,500,0.30156815440289503,0.6277173913043478,0,1,
1200,20,12209,1,0,357,236,24,0.9413902771467515,1658,500,0.30156815440289503,1.0,0,0,
10,20,12209,1,19,357,1,24,0.06269877328487052,1658,500,0.30156815440289503,0.6,8,1,
33,36,12209,1,0,357,7,24,0.991701244813278,1581,296,0.18722327640733713,1.0,0,1,
17,36,12209,1,25,357,4,24,0.7951244813278008,1581,296,0.18722327640733713,0.5980392156862745,0,1,
212,36,12209,1,29,357,53,24,0.8257261410788381,1581,296,0.18722327640733713,0.530276842461796,0,1,
99,36,12209,1,0,357,19,24,0.983402489626556,1581,296,0.18722327640733713,1.0,0,0,
3,36,12209,1,18,357,1,24,0.1970954356846473,1581,296,0.18722327640733713,0.8333333333333334,0,1,
10,36,12209,1,23,357,2,24,0.20072614107883818,1581,296,0.18722327640733713,0.625,0,1,
16,36,12209,1,22,357,3,24,0.7427385892116183,1581,296,0.18722327640733713,0.5601851851851852,0,1,
10,36,12209,1,23,357,2,24,0.20798755186721993,1581,296,0.18722327640733713,0.625,0,1,
37,36,12209,1,23,357,6,24,0.7557053941908713,1581,296,0.18722327640733713,0.5502702702702702,0,1,
10,36,12209,1,23,357,2,24,0.21524896265560167,1581,296,0.18722327640733713,0.625,0,1,
16,36,12209,1,22,357,3,24,0.7785269709543569,1581,296,0.18722327640733713,0.5601851851851852,0,1,
10,36,12209,1,23,357,2,24,0.2225103734439834,1581,296,0.18722327640733713,0.625,0,1,
25,36,12209,1,23,357,4,24,0.23029045643153526,1581,296,0.18722327640733713,0.553469387755102,0,1,
25,36,12209,1,23,357,4,24,0.24688796680497926,1581,296,0.18722327640733713,0.553469387755102,0,1,
16,36,12209,1,22,357,3,24,0.2629668049792531,1581,296,0.18722327640733713,0.5601851851851852,0,1,
29,36,12209,1,24,357,6,24,0.2754149377593361,1581,296,0.18722327640733713,0.5409060175794456,0,1,
37,36,12209,1,23,357,6,24,0.29512448132780084,1581,296,0.18722327640733713,0.5502702702702702,0,1,
37,36,12209,1,23,357,6,24,0.31898340248962653,1581,296,0.18722327640733713,0.5502702702702702,0,1,
44,36,12209,1,25,357,10,24,0.34232365145228216,1581,296,0.18722327640733713,0.5467072297780959,0,1,
61,36,12209,1,25,357,10,24,0.37396265560165975,1581,296,0.18722327640733713,0.5485245901639344,0,1,
61,36,12209,1,24,357,10,24,0.41286307053941906,1581,296,0.18722327640733713,0.5477074795081968,0,1,
49,36,12209,1,25,357,8,24,0.45020746887966806,1581,296,0.18722327640733713,0.5393925011865212,0,1,
29,36,12209,1,24,357,6,24,0.4808091286307054,1581,296,0.18722327640733713,0.5409060175794456,0,1,
25,36,12209,1,23,357,4,24,0.5,1581,296,0.18722327640733713,0.553469387755102,0,1,
47,36,12209,1,23,357,7,24,0.5176348547717843,1581,296,0.18722327640733713,0.5481007701344472,0,1,
29,36,12209,1,24,357,6,24,0.5471991701244814,1581,296,0.18722327640733713,0.5409060175794456,0,1,
41,36,12209,1,25,357,8,24,0.566908713692946,1581,296,0.18722327640733713,0.5573888091822095,0,1,
41,36,12209,1,25,357,8,24,0.5938796680497925,1581,296,0.18722327640733713,0.5573888091822095,0,1,
45,36,12209,1,25,357,10,24,0.6203319502074689,1581,296,0.18722327640733713,0.5411996066863323,0,1,
16,36,12209,1,22,357,3,24,0.6483402489626556,1581,296,0.18722327640733713,0.5601851851851852,0,1,
37,36,12209,1,23,357,6,24,0.6613070539419087,1581,296,0.18722327640733713,0.5502702702702702,0,1,
44,36,12209,1,25,357,10,24,0.6846473029045643,1581,296,0.18722327640733713,0.5467072297780959,0,1,
16,36,12209,1,22,357,3,24,0.7142116182572614,1581,296,0.18722327640733713,0.5601851851851852,0,1,
25,36,12209,1,23,357,4,24,0.7266597510373444,1581,296,0.18722327640733713,0.553469387755102,0,1,
42,8,12209,1,0,357,9,24,0.9576719576719577,291,63,0.21649484536082475,1.0,0,1,
54,8,12209,1,31,357,12,24,0.48148148148148145,291,63,0.21649484536082475,0.6066887783305694,0,1,
29,8,12209,1,25,357,5,24,0.7936507936507936,291,63,0.21649484536082475,0.6847290640394089,0,1,
168,8,12209,1,0,357,33,24,0.9001322751322751,291,63,0.21649484536082475,1.0,0,0,
5,8,12209,1,19,357,1,24,0.20634920634920634,291,63,0.21649484536082475,0.7,3,1,
118,15,12209,1,28,357,35,24,0.4476241900647948,714,178,0.24929971988795518,0.3146186440677966,0,0,
233,15,12209,1,0,357,52,24,0.9298056155507559,714,178,0.24929971988795518,1.0,0,1,
23,15,12209,1,26,357,6,24,0.1771058315334773,714,178,0.24929971988795518,0.6277173913043478,0,1,
82,15,12209,1,36,357,18,24,0.26673866090712745,714,178,0.24929971988795518,0.5720474967907574,0,1,
59,15,12209,1,27,357,18,24,0.3952483801295896,714,178,0.24929971988795518,0.6061860501444973,0,1,
26,15,12209,1,26,357,7,24,0.4978401727861771,714,178,0.24929971988795518,0.6470588235294118,0,1,
39,15,12209,1,31,357,10,24,0.5421166306695464,714,178,0.24929971988795518,0.5604395604395604,0,1,
1864,15,12209,1,0,357,409,24,0.8855291576673866,714,178,0.24929971988795518,1.0,0,0,
6,15,12209,1,19,357,1,24,0.12095032397408208,714,178,0.24929971988795518,0.6666666666666666,4,1,
101,14,12209,1,0,357,21,24,0.977112676056338,914,187,0.20459518599562362,1.0,0,1,
58,14,12209,1,32,357,13,24,0.8107394366197183,914,187,0.20459518599562362,0.5526248069994854,0,1,
20,14,12209,1,27,357,5,24,0.7816901408450704,914,187,0.20459518599562362,0.5666666666666667,0,1,
170,14,12209,1,32,357,42,24,0.5237676056338029,914,187,0.20459518599562362,0.5288593035366572,0,1,
30,14,12209,1,26,357,5,24,0.7579225352112676,914,187,0.20459518599562362,0.6766666666666666,0,1,
505,14,12209,1,0,357,101,24,0.9399647887323943,914,187,0.20459518599562362,1.0,0,0,
6,14,12209,1,19,357,1,24,0.21566901408450703,914,187,0.20459518599562362,0.6666666666666666,4,1,
